country,month,solePubs,collabPubs,solePubsCorona,collabPubsCorona
Jersey,202003,26.0,20.0,3.0,2.0
Cameroon,202003,11.0,27.0,0.0,4.0
Uruguay,202003,6.0,20.0,0.0,1.0
Peru,202003,22.0,126.0,11.0,9.0
Ethiopia,202003,67.0,38.0,3.0,0.0
Colombia,202003,46.0,105.0,6.0,21.0
Kenya,202003,11.0,58.0,0.0,4.0
Democratic Republic of the Congo,202003,0.0,7.0,0.0,0.0
Estonia,202003,11.0,31.0,0.0,0.0
Mexico,202003,186.0,191.0,11.0,6.0
Slovakia,202003,40.0,46.0,1.0,2.0
Cuba,202003,1.0,20.0,0.0,0.0
Fiji,202003,0.0,4.0,0.0,0.0
Ghana,202003,15.0,52.0,0.0,4.0
Nigeria,202003,58.0,86.0,1.0,6.0
Guinea,202003,0.0,3.0,0.0,0.0
Kyrgyzstan,202003,0.0,2.0,0.0,0.0
Nepal,202003,14.0,23.0,1.0,8.0
United Arab Emirates,202003,13.0,69.0,1.0,5.0
French Polynesia,202003,0.0,1.0,0.0,0.0
Indonesia,202003,26.0,70.0,0.0,6.0
Ukraine,202003,10.0,43.0,0.0,1.0
Sri Lanka,202003,15.0,20.0,2.0,1.0
Cyprus,202003,8.0,35.0,1.0,1.0
Philippines,202003,10.0,44.0,2.0,2.0
Nicaragua,202003,0.0,0.0,0.0,0.0
Cambodia,202003,0.0,17.0,0.0,1.0
Tunisia,202003,37.0,53.0,0.0,4.0
Venezuela,202003,6.0,16.0,1.0,2.0
Latvia,202003,8.0,25.0,0.0,0.0
Czechia,202003,4.0,11.0,0.0,0.0
Ecuador,202003,6.0,34.0,1.0,1.0
Botswana,202003,1.0,10.0,0.0,1.0
Bolivia,202003,0.0,10.0,0.0,1.0
North Macedonia,202003,0.0,6.0,0.0,0.0
Afghanistan,202003,1.0,5.0,0.0,2.0
Benin,202003,1.0,11.0,0.0,0.0
Burkina Faso,202003,0.0,10.0,0.0,1.0
Haiti,202003,0.0,3.0,0.0,0.0
Mali,202003,3.0,10.0,1.0,3.0
Niger,202003,0.0,5.0,0.0,0.0
Sierra Leone,202003,0.0,4.0,0.0,0.0
Bulgaria,202003,24.0,35.0,2.0,1.0
Algeria,202003,8.0,21.0,0.0,0.0
Senegal,202003,3.0,17.0,0.0,3.0
Oman,202003,8.0,24.0,1.0,2.0
Grenada,202003,0.0,6.0,0.0,0.0
Kuwait,202003,5.0,22.0,0.0,3.0
Laos,202003,0.0,2.0,0.0,0.0
Brunei,202003,0.0,0.0,0.0,1.0
Dominica,202003,0.0,0.0,0.0,0.0
Luxembourg,202003,3.0,37.0,0.0,1.0
Tonga,202003,0.0,1.0,0.0,0.0
Honduras,202003,0.0,4.0,0.0,1.0
Panama,202003,4.0,11.0,0.0,0.0
Rwanda,202003,4.0,9.0,0.0,0.0
Liberia,202003,0.0,2.0,0.0,1.0
Zimbabwe,202003,3.0,13.0,1.0,0.0
Kazakhstan,202003,3.0,21.0,0.0,0.0
Guatemala,202003,0.0,11.0,0.0,1.0
Samoa,202003,0.0,3.0,0.0,0.0
Azerbaijan,202003,1.0,3.0,0.0,0.0
Namibia,202003,1.0,4.0,0.0,0.0
Angola,202003,1.0,5.0,0.0,0.0
Monaco,202003,0.0,6.0,0.0,0.0
Iraq,202003,20.0,27.0,2.0,4.0
Barbados,202003,0.0,0.0,0.0,0.0
Belarus,202003,6.0,13.0,0.0,1.0
Malawi,202003,3.0,28.0,0.0,2.0
Sudan,202003,4.0,15.0,0.0,2.0
Malta,202003,0.0,9.0,1.0,0.0
Burundi,202003,0.0,1.0,0.0,0.0
Mauritius,202003,0.0,5.0,0.0,1.0
Cabo Verde,202003,0.0,1.0,0.0,0.0
Madagascar,202003,1.0,8.0,0.0,0.0
Macao,202003,1.0,1.0,1.0,0.0
Togo,202003,2.0,2.0,0.0,1.0
French Guiana,202003,2.0,1.0,0.0,0.0
Republic of the Congo,202003,0.0,2.0,0.0,0.0
Syria,202003,8.0,1.0,0.0,0.0
Bahrain,202003,1.0,17.0,0.0,0.0
Mongolia,202003,0.0,6.0,0.0,0.0
Greenland,202003,0.0,1.0,0.0,0.0
Kosovo,202003,0.0,1.0,0.0,1.0
Dominican Republic,202003,1.0,6.0,0.0,0.0
Montenegro,202003,0.0,7.0,0.0,0.0
Saint Kitts and Nevis,202003,1.0,2.0,0.0,0.0
Gambia,202003,2.0,3.0,1.0,0.0
Armenia,202003,5.0,9.0,0.0,0.0
Tajikistan,202003,0.0,2.0,0.0,0.0
Trinidad and Tobago,202003,0.0,2.0,0.0,0.0
Saint Lucia,202003,0.0,0.0,0.0,0.0
Paraguay,202003,2.0,4.0,0.0,0.0
Yemen,202003,1.0,5.0,0.0,0.0
Bhutan,202003,1.0,5.0,0.0,0.0
Lesotho,202003,2.0,1.0,0.0,0.0
Eswatini,202003,0.0,2.0,0.0,0.0
GuineaBissau,202003,0.0,3.0,0.0,0.0
Liechtenstein,202003,0.0,0.0,0.0,0.0
Uzbekistan,202003,0.0,6.0,0.0,0.0
Jamaica,202003,1.0,3.0,0.0,0.0
country,202003,0.0,0.0,0.0,0.0
Reunion,202003,0.0,0.0,0.0,0.0
Palestinian Territory,202003,1.0,0.0,0.0,0.0
Libya,202003,1.0,3.0,3.0,0.0
Guadeloupe,202003,0.0,0.0,0.0,0.0
Somalia,202003,1.0,0.0,0.0,0.0
Albania,202003,1.0,7.0,0.0,0.0
Mauritania,202003,0.0,1.0,0.0,0.0
El Salvador,202003,1.0,0.0,0.0,0.0
Central African Republic,202003,0.0,0.0,0.0,0.0
Belize,202003,1.0,1.0,0.0,0.0
Faroe Islands,202003,0.0,1.0,0.0,0.0
Curacao,202003,0.0,1.0,0.0,0.0
Seychelles,202003,0.0,1.0,0.0,0.0
Chad,202003,0.0,1.0,0.0,0.0
San Marino,202003,0.0,3.0,0.0,0.0
Maldives,202003,0.0,1.0,0.0,0.0
Turkmenistan,202003,0.0,0.0,0.0,0.0
Ivory Coast,202003,0.0,0.0,0.0,0.0
Gabon,202003,0.0,3.0,0.0,0.0
Cayman Islands,202003,0.0,1.0,0.0,0.0
Eritrea,202003,1.0,1.0,0.0,0.0
Guyana,202003,0.0,2.0,0.0,0.0
Bahamas,202003,0.0,1.0,0.0,0.0
Turks and Caicos Islands,202003,0.0,0.0,0.0,0.0
Palau,202003,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,202003,0.0,0.0,0.0,0.0
Djibouti,202003,0.0,0.0,0.0,0.0
Martinique,202003,0.0,0.0,0.0,0.0
Antigua and Barbuda,202003,0.0,1.0,0.0,0.0
Micronesia,202003,0.0,0.0,0.0,0.0
Bermuda,202003,0.0,0.0,0.0,0.0
Andorra,202003,1.0,0.0,0.0,0.0
Suriname,202003,1.0,0.0,0.0,0.0
Solomon Islands,202003,0.0,1.0,0.0,0.0
Vatican,202003,0.0,0.0,0.0,0.0
Sint Maarten,202003,0.0,0.0,0.0,0.0
Isle of Man,202003,0.0,0.0,0.0,0.0
Gibraltar,202003,0.0,0.0,0.0,0.0
Aruba,202003,0.0,0.0,0.0,0.0
India,202004,1283.0,526.0,239.0,143.0
Uganda,202004,10.0,43.0,1.0,5.0
Denmark,202004,288.0,418.0,13.0,40.0
Japan,202004,2374.0,764.0,58.0,55.0
France,202004,823.0,1242.0,213.0,209.0
Australia,202004,1025.0,1096.0,105.0,198.0
South Korea,202004,1366.0,436.0,77.0,35.0
United States,202004,8544.0,6233.0,1353.0,1035.0
Switzerland,202004,374.0,725.0,40.0,119.0
Tanzania,202004,10.0,38.0,1.0,1.0
Portugal,202004,189.0,267.0,34.0,39.0
United Kingdom,202004,1149.0,2256.0,221.0,474.0
Italy,202004,1862.0,1367.0,792.0,399.0
Singapore,202004,179.0,253.0,76.0,57.0
Canada,202004,1005.0,1173.0,144.0,211.0
Sweden,202004,340.0,539.0,10.0,53.0
China,202004,7156.0,2252.0,782.0,375.0
Netherlands,202004,578.0,851.0,52.0,123.0
Brazil,202004,929.0,710.0,154.0,87.0
Morocco,202004,30.0,39.0,15.0,8.0
Germany,202004,1619.0,1752.0,124.0,172.0
Costa Rica,202004,1.0,17.0,0.0,2.0
Turkey,202004,676.0,249.0,97.0,58.0
Greece,202004,229.0,244.0,42.0,57.0
Iran,202004,597.0,327.0,149.0,76.0
South Africa,202004,135.0,194.0,25.0,37.0
Moldova,202004,0.0,4.0,0.0,1.0
Hungary,202004,63.0,109.0,2.0,10.0
Austria,202004,189.0,362.0,20.0,45.0
Serbia,202004,51.0,66.0,2.0,12.0
Romania,202004,60.0,90.0,9.0,17.0
Argentina,202004,87.0,146.0,15.0,30.0
Israel,202004,276.0,277.0,46.0,51.0
Spain,202004,1107.0,1071.0,187.0,138.0
Russia,202004,334.0,248.0,17.0,22.0
Belgium,202004,258.0,516.0,34.0,70.0
Norway,202004,151.0,243.0,9.0,26.0
Vietnam,202004,25.0,98.0,1.0,10.0
Malaysia,202004,125.0,170.0,19.0,23.0
Ireland,202004,158.0,196.0,27.0,36.0
Taiwan,202004,479.0,264.0,52.0,24.0
Chile,202004,78.0,143.0,14.0,18.0
Egypt,202004,227.0,196.0,19.0,27.0
Jordan,202004,32.0,40.0,8.0,11.0
Thailand,202004,180.0,161.0,9.0,26.0
Qatar,202004,17.0,53.0,6.0,8.0
Bangladesh,202004,19.0,69.0,5.0,19.0
Saudi Arabia,202004,124.0,310.0,30.0,50.0
Poland,202004,629.0,343.0,27.0,40.0
Iceland,202004,3.0,22.0,2.0,0.0
Lebanon,202004,32.0,80.0,5.0,13.0
New Zealand,202004,119.0,197.0,5.0,22.0
Mozambique,202004,0.0,9.0,0.0,2.0
Lithuania,202004,45.0,44.0,2.0,6.0
Bosnia and Herzegovina,202004,1.0,16.0,1.0,3.0
Finland,202004,148.0,217.0,6.0,13.0
Slovenia,202004,40.0,56.0,5.0,9.0
Georgia,202004,38.0,58.0,16.0,14.0
New Caledonia,202004,0.0,4.0,1.0,0.0
Myanmar,202004,0.0,16.0,0.0,1.0
Croatia,202004,52.0,57.0,11.0,12.0
Zambia,202004,2.0,22.0,1.0,1.0
Pakistan,202004,67.0,200.0,27.0,37.0
Jersey,202004,34.0,27.0,7.0,3.0
Cameroon,202004,8.0,29.0,2.0,2.0
Uruguay,202004,5.0,31.0,2.0,9.0
Peru,202004,30.0,105.0,25.0,18.0
Ethiopia,202004,51.0,38.0,4.0,2.0
Colombia,202004,58.0,82.0,15.0,23.0
Kenya,202004,12.0,65.0,3.0,13.0
Democratic Republic of the Congo,202004,0.0,7.0,0.0,1.0
Estonia,202004,8.0,45.0,1.0,4.0
Mexico,202004,210.0,192.0,29.0,31.0
Slovakia,202004,36.0,33.0,1.0,1.0
Cuba,202004,4.0,10.0,0.0,0.0
Fiji,202004,2.0,2.0,0.0,0.0
Ghana,202004,17.0,50.0,2.0,11.0
Nigeria,202004,63.0,80.0,12.0,16.0
Guinea,202004,0.0,12.0,0.0,0.0
Kyrgyzstan,202004,1.0,2.0,0.0,0.0
Nepal,202004,14.0,27.0,11.0,9.0
United Arab Emirates,202004,30.0,71.0,6.0,19.0
French Polynesia,202004,1.0,3.0,0.0,1.0
Indonesia,202004,40.0,47.0,19.0,7.0
Ukraine,202004,13.0,38.0,0.0,2.0
Sri Lanka,202004,22.0,28.0,4.0,4.0
Cyprus,202004,9.0,39.0,4.0,8.0
Philippines,202004,5.0,31.0,2.0,7.0
Nicaragua,202004,0.0,5.0,1.0,0.0
Cambodia,202004,1.0,6.0,0.0,2.0
Tunisia,202004,32.0,49.0,5.0,6.0
Venezuela,202004,3.0,3.0,1.0,4.0
Latvia,202004,9.0,16.0,0.0,2.0
Czechia,202004,2.0,4.0,0.0,0.0
Ecuador,202004,2.0,31.0,4.0,6.0
Botswana,202004,2.0,10.0,2.0,1.0
Bolivia,202004,0.0,3.0,0.0,7.0
North Macedonia,202004,1.0,5.0,0.0,2.0
Afghanistan,202004,0.0,1.0,0.0,0.0
Benin,202004,1.0,7.0,0.0,1.0
Burkina Faso,202004,2.0,19.0,1.0,0.0
Haiti,202004,0.0,4.0,0.0,1.0
Mali,202004,3.0,15.0,1.0,2.0
Niger,202004,0.0,4.0,0.0,1.0
Sierra Leone,202004,1.0,5.0,1.0,1.0
Bulgaria,202004,12.0,39.0,2.0,4.0
Algeria,202004,13.0,26.0,1.0,4.0
Senegal,202004,2.0,13.0,0.0,4.0
Oman,202004,12.0,18.0,1.0,7.0
Grenada,202004,0.0,8.0,1.0,0.0
Kuwait,202004,20.0,24.0,2.0,5.0
Laos,202004,0.0,2.0,0.0,1.0
Brunei,202004,1.0,2.0,1.0,5.0
Dominica,202004,0.0,0.0,0.0,0.0
Luxembourg,202004,6.0,22.0,1.0,6.0
Tonga,202004,0.0,2.0,0.0,0.0
Honduras,202004,0.0,4.0,0.0,4.0
Panama,202004,0.0,8.0,0.0,3.0
Rwanda,202004,0.0,10.0,1.0,1.0
Liberia,202004,0.0,2.0,0.0,0.0
Zimbabwe,202004,2.0,14.0,3.0,7.0
Kazakhstan,202004,7.0,15.0,1.0,2.0
Guatemala,202004,1.0,7.0,0.0,3.0
Samoa,202004,0.0,1.0,0.0,0.0
Azerbaijan,202004,0.0,5.0,0.0,1.0
Namibia,202004,1.0,3.0,0.0,1.0
Angola,202004,0.0,3.0,0.0,0.0
Monaco,202004,2.0,5.0,0.0,1.0
Iraq,202004,15.0,25.0,5.0,2.0
Barbados,202004,0.0,1.0,0.0,1.0
Belarus,202004,0.0,13.0,1.0,3.0
Malawi,202004,2.0,25.0,0.0,1.0
Sudan,202004,2.0,19.0,2.0,1.0
Malta,202004,2.0,8.0,6.0,3.0
Burundi,202004,0.0,1.0,0.0,1.0
Mauritius,202004,0.0,3.0,0.0,1.0
Cabo Verde,202004,1.0,0.0,0.0,0.0
Madagascar,202004,0.0,10.0,0.0,0.0
Macao,202004,0.0,2.0,0.0,0.0
Togo,202004,1.0,2.0,0.0,0.0
French Guiana,202004,0.0,0.0,1.0,0.0
Republic of the Congo,202004,0.0,0.0,0.0,0.0
Syria,202004,3.0,5.0,0.0,4.0
Bahrain,202004,3.0,3.0,2.0,1.0
Mongolia,202004,1.0,6.0,0.0,2.0
Greenland,202004,0.0,4.0,0.0,0.0
Kosovo,202004,0.0,0.0,0.0,2.0
Dominican Republic,202004,0.0,6.0,0.0,1.0
Montenegro,202004,0.0,8.0,0.0,1.0
Saint Kitts and Nevis,202004,0.0,3.0,0.0,0.0
Gambia,202004,1.0,5.0,0.0,2.0
Armenia,202004,3.0,3.0,0.0,2.0
Tajikistan,202004,0.0,2.0,0.0,0.0
Trinidad and Tobago,202004,0.0,4.0,0.0,1.0
Saint Lucia,202004,0.0,0.0,0.0,0.0
Paraguay,202004,0.0,6.0,0.0,1.0
Yemen,202004,0.0,7.0,0.0,1.0
Bhutan,202004,0.0,4.0,0.0,0.0
Lesotho,202004,0.0,2.0,0.0,0.0
Eswatini,202004,0.0,2.0,0.0,0.0
GuineaBissau,202004,0.0,1.0,0.0,0.0
Liechtenstein,202004,0.0,2.0,0.0,0.0
Uzbekistan,202004,0.0,7.0,0.0,0.0
Jamaica,202004,2.0,3.0,0.0,1.0
country,202004,0.0,0.0,0.0,0.0
Reunion,202004,0.0,1.0,0.0,0.0
Palestinian Territory,202004,0.0,0.0,0.0,0.0
Libya,202004,0.0,7.0,1.0,4.0
Guadeloupe,202004,0.0,1.0,0.0,2.0
Somalia,202004,1.0,1.0,0.0,0.0
Albania,202004,2.0,13.0,0.0,4.0
Mauritania,202004,0.0,1.0,0.0,0.0
El Salvador,202004,0.0,1.0,0.0,1.0
Central African Republic,202004,0.0,1.0,0.0,0.0
Belize,202004,0.0,1.0,0.0,0.0
Faroe Islands,202004,0.0,0.0,0.0,0.0
Curacao,202004,0.0,0.0,0.0,0.0
Seychelles,202004,0.0,1.0,0.0,0.0
Chad,202004,0.0,2.0,0.0,0.0
San Marino,202004,1.0,1.0,0.0,0.0
Maldives,202004,0.0,1.0,0.0,0.0
Turkmenistan,202004,0.0,0.0,0.0,0.0
Ivory Coast,202004,0.0,3.0,0.0,0.0
Gabon,202004,0.0,2.0,1.0,0.0
Cayman Islands,202004,0.0,0.0,0.0,0.0
Eritrea,202004,0.0,0.0,0.0,0.0
Guyana,202004,0.0,0.0,0.0,1.0
Bahamas,202004,0.0,0.0,0.0,0.0
Turks and Caicos Islands,202004,0.0,0.0,0.0,0.0
Palau,202004,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,202004,0.0,0.0,0.0,0.0
Djibouti,202004,0.0,2.0,0.0,0.0
Martinique,202004,0.0,0.0,0.0,0.0
Antigua and Barbuda,202004,0.0,0.0,0.0,0.0
Micronesia,202004,0.0,0.0,0.0,0.0
Bermuda,202004,0.0,0.0,1.0,0.0
Andorra,202004,1.0,2.0,1.0,0.0
Suriname,202004,0.0,2.0,0.0,0.0
Solomon Islands,202004,0.0,3.0,0.0,0.0
Vatican,202004,0.0,0.0,0.0,0.0
Sint Maarten,202004,0.0,0.0,0.0,0.0
Isle of Man,202004,0.0,0.0,0.0,0.0
Gibraltar,202004,0.0,0.0,0.0,0.0
Aruba,202004,0.0,0.0,0.0,0.0
