country,month,solePubs,collabPubs,solePubsCorona,collabPubsCorona
Morocco,202007,35.0,37.0,6.0,6.0
United Kingdom,202007,1037.0,2238.0,175.0,334.0
Switzerland,202007,283.0,666.0,32.0,74.0
Germany,202007,1436.0,1618.0,121.0,126.0
Singapore,202007,149.0,214.0,28.0,33.0
Canada,202007,939.0,1082.0,82.0,134.0
Greece,202007,162.0,211.0,26.0,30.0
Serbia,202007,34.0,58.0,2.0,6.0
Romania,202007,82.0,70.0,8.0,4.0
Denmark,202007,195.0,390.0,17.0,28.0
Sweden,202007,246.0,541.0,15.0,37.0
Japan,202007,2255.0,630.0,80.0,34.0
Norway,202007,119.0,219.0,8.0,23.0
Turkey,202007,516.0,185.0,79.0,22.0
Israel,202007,224.0,257.0,43.0,28.0
Chile,202007,64.0,115.0,10.0,12.0
Russia,202007,288.0,231.0,12.0,24.0
Belgium,202007,251.0,477.0,26.0,52.0
Mozambique,202007,0.0,14.0,0.0,1.0
Italy,202007,1396.0,1216.0,388.0,171.0
Bosnia and Herzegovina,202007,2.0,6.0,2.0,2.0
Poland,202007,589.0,353.0,24.0,14.0
Lithuania,202007,23.0,33.0,0.0,1.0
Finland,202007,98.0,197.0,6.0,11.0
Spain,202007,1027.0,946.0,151.0,87.0
Brazil,202007,870.0,624.0,118.0,85.0
Iran,202007,429.0,294.0,59.0,52.0
Austria,202007,134.0,359.0,13.0,31.0
India,202007,1187.0,574.0,207.0,112.0
Colombia,202007,56.0,100.0,10.0,18.0
Mexico,202007,211.0,189.0,23.0,15.0
Vietnam,202007,24.0,71.0,5.0,13.0
Uruguay,202007,6.0,17.0,2.0,3.0
South Korea,202007,1203.0,385.0,51.0,27.0
Taiwan,202007,401.0,205.0,30.0,15.0
South Africa,202007,138.0,215.0,17.0,32.0
Ireland,202007,119.0,211.0,28.0,31.0
Nicaragua,202007,0.0,1.0,0.0,0.0
Peru,202007,26.0,92.0,12.0,23.0
Sri Lanka,202007,10.0,15.0,1.0,4.0
Indonesia,202007,35.0,47.0,11.0,8.0
Bolivia,202007,0.0,4.0,0.0,2.0
New Zealand,202007,97.0,153.0,5.0,19.0
Saudi Arabia,202007,132.0,296.0,22.0,56.0
Nigeria,202007,52.0,78.0,9.0,20.0
Uganda,202007,7.0,48.0,3.0,5.0
Tanzania,202007,6.0,36.0,2.0,3.0
Slovakia,202007,37.0,39.0,1.0,0.0
Costa Rica,202007,3.0,21.0,0.0,0.0
Lebanon,202007,26.0,46.0,4.0,8.0
United Arab Emirates,202007,23.0,67.0,5.0,18.0
Jersey,202007,17.0,17.0,3.0,3.0
Argentina,202007,70.0,151.0,10.0,15.0
Moldova,202007,0.0,2.0,0.0,0.0
Hungary,202007,76.0,107.0,5.0,3.0
Malaysia,202007,72.0,140.0,7.0,30.0
Jordan,202007,25.0,38.0,5.0,7.0
Georgia,202007,48.0,43.0,8.0,4.0
Bangladesh,202007,23.0,56.0,8.0,19.0
Luxembourg,202007,7.0,28.0,0.0,2.0
Cyprus,202007,12.0,33.0,1.0,6.0
Thailand,202007,152.0,122.0,5.0,13.0
Honduras,202007,1.0,4.0,0.0,1.0
Egypt,202007,229.0,183.0,15.0,31.0
Estonia,202007,7.0,30.0,1.0,0.0
Latvia,202007,6.0,14.0,0.0,1.0
Kuwait,202007,11.0,15.0,3.0,10.0
Nepal,202007,18.0,30.0,7.0,10.0
Burkina Faso,202007,0.0,15.0,0.0,1.0
Liberia,202007,0.0,2.0,0.0,0.0
Slovenia,202007,41.0,61.0,3.0,2.0
Ethiopia,202007,34.0,37.0,1.0,1.0
Cameroon,202007,10.0,24.0,2.0,2.0
Uzbekistan,202007,2.0,3.0,0.0,0.0
Bulgaria,202007,18.0,32.0,0.0,3.0
Croatia,202007,39.0,57.0,7.0,9.0
Ukraine,202007,16.0,43.0,0.0,1.0
Czechia,202007,9.0,9.0,0.0,0.0
Pakistan,202007,73.0,188.0,15.0,29.0
Dominica,202007,0.0,2.0,0.0,0.0
Qatar,202007,23.0,53.0,6.0,5.0
Algeria,202007,11.0,27.0,0.0,4.0
Iceland,202007,5.0,17.0,1.0,0.0
Myanmar,202007,1.0,13.0,0.0,3.0
New Caledonia,202007,2.0,4.0,0.0,0.0
Tunisia,202007,44.0,42.0,1.0,7.0
Kyrgyzstan,202007,0.0,2.0,0.0,0.0
Zambia,202007,3.0,16.0,0.0,1.0
Cuba,202007,2.0,20.0,2.0,1.0
Fiji,202007,0.0,5.0,0.0,0.0
French Polynesia,202007,0.0,0.0,0.0,0.0
Ghana,202007,18.0,47.0,1.0,14.0
Philippines,202007,18.0,42.0,4.0,4.0
Grenada,202007,0.0,14.0,0.0,0.0
Ecuador,202007,5.0,23.0,3.0,5.0
Rwanda,202007,0.0,8.0,0.0,3.0
Venezuela,202007,1.0,9.0,2.0,2.0
Kenya,202007,10.0,65.0,1.0,10.0
Niger,202007,2.0,2.0,0.0,0.0
Chad,202007,0.0,1.0,0.0,0.0
Mali,202007,7.0,11.0,0.0,1.0
Afghanistan,202007,1.0,2.0,0.0,1.0
Oman,202007,6.0,19.0,2.0,1.0
North Macedonia,202007,1.0,5.0,0.0,0.0
Botswana,202007,0.0,8.0,0.0,1.0
Zimbabwe,202007,2.0,10.0,1.0,1.0
Benin,202007,0.0,6.0,0.0,1.0
Haiti,202007,0.0,2.0,0.0,0.0
Sierra Leone,202007,0.0,3.0,0.0,0.0
Mongolia,202007,0.0,7.0,0.0,0.0
Senegal,202007,8.0,10.0,0.0,0.0
Laos,202007,0.0,1.0,0.0,0.0
Kazakhstan,202007,5.0,22.0,0.0,0.0
Azerbaijan,202007,0.0,3.0,0.0,0.0
Sudan,202007,5.0,13.0,0.0,1.0
Tonga,202007,0.0,0.0,0.0,0.0
Guatemala,202007,2.0,5.0,0.0,0.0
Namibia,202007,0.0,4.0,0.0,0.0
Angola,202007,0.0,3.0,0.0,0.0
Iraq,202007,11.0,20.0,4.0,4.0
Panama,202007,1.0,11.0,1.0,1.0
Cambodia,202007,0.0,7.0,0.0,1.0
Montenegro,202007,1.0,3.0,0.0,0.0
Democratic Republic of the Congo,202007,1.0,4.0,1.0,2.0
Syria,202007,4.0,7.0,1.0,1.0
Guinea,202007,1.0,9.0,1.0,0.0
Malawi,202007,4.0,16.0,0.0,0.0
Malta,202007,3.0,4.0,2.0,1.0
Belarus,202007,3.0,16.0,0.0,0.0
Greenland,202007,0.0,3.0,0.0,0.0
Monaco,202007,2.0,2.0,0.0,0.0
Brunei,202007,0.0,2.0,0.0,0.0
Bahrain,202007,1.0,8.0,0.0,0.0
Barbados,202007,0.0,2.0,0.0,0.0
Republic of the Congo,202007,0.0,0.0,0.0,0.0
Mauritius,202007,0.0,5.0,0.0,1.0
Tajikistan,202007,0.0,1.0,0.0,0.0
Armenia,202007,3.0,10.0,0.0,1.0
Macao,202007,1.0,1.0,0.0,0.0
Gambia,202007,0.0,4.0,0.0,1.0
Burundi,202007,0.0,1.0,0.0,1.0
Cabo Verde,202007,0.0,2.0,0.0,0.0
Madagascar,202007,0.0,4.0,1.0,0.0
Paraguay,202007,1.0,5.0,0.0,1.0
French Guiana,202007,0.0,1.0,0.0,0.0
Togo,202007,1.0,6.0,1.0,0.0
Samoa,202007,0.0,4.0,0.0,0.0
Dominican Republic,202007,1.0,7.0,0.0,1.0
Saint Lucia,202007,0.0,1.0,0.0,0.0
Saint Kitts and Nevis,202007,0.0,4.0,0.0,0.0
Somalia,202007,0.0,0.0,0.0,1.0
Trinidad and Tobago,202007,5.0,2.0,0.0,0.0
Gabon,202007,0.0,2.0,0.0,1.0
Lesotho,202007,0.0,0.0,0.0,0.0
GuineaBissau,202007,0.0,2.0,0.0,0.0
Bhutan,202007,0.0,2.0,0.0,1.0
Liechtenstein,202007,0.0,1.0,0.0,2.0
Yemen,202007,0.0,9.0,1.0,3.0
Jamaica,202007,2.0,2.0,0.0,1.0
Reunion,202007,0.0,0.0,0.0,0.0
Libya,202007,1.0,2.0,2.0,3.0
Guadeloupe,202007,1.0,0.0,0.0,1.0
Palestinian Territory,202007,0.0,0.0,0.0,0.0
Albania,202007,1.0,7.0,0.0,0.0
Mauritania,202007,0.0,3.0,0.0,0.0
El Salvador,202007,0.0,2.0,0.0,0.0
Belize,202007,0.0,0.0,0.0,0.0
Faroe Islands,202007,0.0,3.0,0.0,0.0
Central African Republic,202007,0.0,1.0,0.0,1.0
Curacao,202007,0.0,0.0,0.0,0.0
Seychelles,202007,0.0,0.0,0.0,0.0
Turkmenistan,202007,0.0,1.0,0.0,0.0
Maldives,202007,0.0,2.0,0.0,1.0
San Marino,202007,0.0,1.0,0.0,0.0
Ivory Coast,202007,0.0,2.0,0.0,0.0
Suriname,202007,1.0,0.0,0.0,0.0
Eritrea,202007,0.0,0.0,0.0,0.0
Cayman Islands,202007,0.0,1.0,0.0,0.0
Guyana,202007,0.0,2.0,0.0,0.0
Bahamas,202007,0.0,0.0,0.0,0.0
Turks and Caicos Islands,202007,0.0,0.0,0.0,0.0
Palau,202007,0.0,3.0,0.0,0.0
Saint Vincent and the Grenadines,202007,0.0,0.0,0.0,0.0
Antigua and Barbuda,202007,0.0,0.0,0.0,0.0
Djibouti,202007,0.0,0.0,1.0,0.0
Martinique,202007,0.0,0.0,0.0,0.0
Solomon Islands,202007,0.0,0.0,0.0,0.0
Bermuda,202007,0.0,1.0,0.0,0.0
Andorra,202007,0.0,2.0,0.0,0.0
Tuvalu,202007,0.0,1.0,0.0,0.0
Vatican,202007,0.0,0.0,0.0,0.0
Sint Maarten,202007,0.0,1.0,0.0,2.0
Gibraltar,202007,0.0,0.0,0.0,0.0
Isle of Man,202007,0.0,1.0,0.0,0.0
Aland Islands,202007,0.0,0.0,0.0,0.0
Aruba,202007,0.0,0.0,0.0,0.0
